0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,8,3,0,-1,-1,-1,-1
0,0,6,8,3,-1,0,0,0,0,0,2,0,7,9,0,0,-1,-1,-1
0,0,7,15,9,-1,0,6,1,1,8,15,1,10,15,1,1,3,-1,-1
0,0,7,15,9,0,0,2,-1,0,5,9,0,0,2,0,0,2,-1,-1
0,0,7,15,15,1,1,9,0,0,0,2,-1,0,7,3,0,2,-1,-1
0,0,7,15,9,0,0,2,0,0,0,2,-1,14,10,10,1,4,-1,-1
0,0,7,15,9,-1,0,2,0,0,0,2,0,0,0,0,0,-1,-1,-1
0,0,5,10,4,-1,-1,2,0,0,0,2,-1,0,0,-1,0,-1,-1,-1
0,0,-1,-1,-1,-1,-1,2,-1,-1,0,2,0,0,0,-1,-1,-1,-1,-1
0,0,-1,-1,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1
0,0,-1,-1,-1,-1,-1,5,1,1,1,4,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
