-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
-1,-1,-1,-1,-1,-1,0,6,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,0
-1,-1,-1,-1,-1,0,46,2,40,0,40,2,0,-1,-1,11,-1,-1,-1,0
-1,-1,-1,-1,-1,0,37,2,45,38,44,2,0,0,0,2,-1,-1,-1,0
-1,-1,0,37,0,0,47,2,44,45,0,7,1,1,1,9,-1,-1,-1,0
-1,-1,6,8,8,8,8,15,1,1,1,4,0,0,47,2,48,-1,-1,0
-1,-1,5,10,10,10,10,4,-1,0,-1,0,0,-1,0,2,0,-1,-1,0
-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,47,2,48,-1,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,0,13,0,-1,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
